"","X","ID","Site","Genus_species","datetime2","DEP","SHADE","BT","TC_interp","TC","AT","TA_interp","TA1m","diff_TC","diff_TA","species","site","region"
"1935",8291,"1922_R","R","Ctenotus quatt","1978-12-12 07:35:00",0,50,31.4,32.66,35.3748028931751,20.2,19.34,31.4004099795744,-1.3,0.9,"C_quatt","AUSR","Australia"
"1936",9444,"2690_R","R","Ctenotus quatt","1979-01-29 08:52:00",0,50,36.9,38.23,41.1419483326376,34,34.41,38.3012334302968,-1.3,-0.4,"C_quatt","AUSR","Australia"
"1937",9542,"2758_R","R","Ctenotus quatt","1979-02-02 09:17:00",0,45,33.8,35.14,35.6122896844433,22.4,25.63,31.1114447687904,-1.3,-3.2,"C_quatt","AUSR","Australia"
"1938",7719,"1539_R","R","Ctenotus quatt","1978-11-18 12:38:00",-2.5,50,34.3,35.47,20.382352047239,25.2,26.1,19.4493060372525,-1.2,-0.9,"C_quatt","AUSR","Australia"
"1939",8341,"1969_R","R","Ctenotus quatt","1978-12-14 09:36:00",0,50,36.6,37.63,37.6376936666151,34.2,32.56,35.0223325397829,-1,1.6,"C_quatt","AUSR","Australia"
"1940",10269,"3628_R","R","Ctenotus quatt","1979-03-04 11:48:00",0,0,38.5,39.39,28.5377192093981,32.6,33.86,30.0434590868772,-0.9,-1.3,"C_quatt","AUSR","Australia"
"1941",7330,"1149_R","R","Ctenotus quatt","1978-11-02 09:45:00",0,33,34.8,35.62,36.00661687224,30.2,26.98,29.6877922671501,-0.8,3.2,"C_quatt","AUSR","Australia"
"1942",9446,"2692_R","R","Ctenotus quatt","1979-01-29 11:00:00",0,30,39,39.78,36.0511011883215,35.6,38.34,34.2503445683645,-0.8,-2.7,"C_quatt","AUSR","Australia"
"1943",9541,"2748_R","R","Ctenotus quatt","1979-02-02 08:48:00",0,45,34.1,34.87,35.6122896844433,20.3,23.73,31.1114447687904,-0.8,-3.4,"C_quatt","AUSR","Australia"
"1944",9130,"2491_R","R","Ctenotus quatt","1979-01-16 07:10:00",0,50,35.1,35.8,41.1530849731537,27,27.49,35.8215616494896,-0.7,-0.5,"C_quatt","AUSR","Australia"
"1945",9544,"2753_R","R","Ctenotus quatt","1979-02-02 09:35:00",0,33,34.3,35.03,35.6808819172463,22.1,26.37,29.1519465745098,-0.7,-4.3,"C_quatt","AUSR","Australia"
"1946",9593,"2784_R","R","Ctenotus quatt","1979-02-04 11:15:00",0,0,34.8,35.53,33.8236231538521,24.5,27.81,26.244488630709,-0.7,-3.3,"C_quatt","AUSR","Australia"
"1947",7307,"1125_R","R","Ctenotus quatt","1978-11-01 11:08:00",0,0,35,35.53,23.5923852351612,27.5,27.12,24.2369029883135,-0.5,0.4,"C_quatt","AUSR","Australia"
"1948",9469,"2707_R","R","Ctenotus quatt","1979-01-30 10:01:00",0,50,37.8,38.27,39.4588209603141,32,34.06,37.0757322696909,-0.5,-2.1,"C_quatt","AUSR","Australia"
"1949",10460,"3965_R","R","Ctenotus quatt","1979-03-12 09:10:00",0,50,36,36.51,39.6547065602155,33,33.24,37.5579958977702,-0.5,-0.2,"C_quatt","AUSR","Australia"
"1950",8292,"1927_R","R","Ctenotus quatt","1978-12-12 08:35:00",0,45,34.6,35.01,35.4223134893839,21.2,22.29,30.5756354750882,-0.4,-1.1,"C_quatt","AUSR","Australia"
"1951",9180,"2533_R","R","Ctenotus quatt","1979-01-18 08:35:00",-10,50,37,37.42,40.8333338597527,32.6,32.25,42.6116848677955,-0.4,0.4,"C_quatt","AUSR","Australia"
"1952",9470,"2711_R","R","Ctenotus quatt","1979-01-30 10:40:00",0,39,39.4,39.78,35.9047356052655,32.8,35.13,34.4354177726562,-0.4,-2.3,"C_quatt","AUSR","Australia"
"1953",10459,"3946_R","R","Ctenotus quatt","1979-03-12 09:25:00",0,50,37.2,37.57,39.6547065602155,32.2,34.2,37.5579958977702,-0.4,-2,"C_quatt","AUSR","Australia"
"1954",7258,"1085_R","R","Ctenotus quatt","1978-10-30 10:00:00",0,0,34.7,34.94,34.1572565692347,24.8,23.27,25.0869807389792,-0.2,1.5,"C_quatt","AUSR","Australia"
"1955",9543,"2752_R","R","Ctenotus quatt","1979-02-02 09:30:00",0,33,34.9,35.06,35.6808819172463,21.4,26.16,29.1519465745098,-0.2,-4.8,"C_quatt","AUSR","Australia"
"1956",5823,"900_R","R","Ctenotus quatt","1978-08-31 15:18:00",-2.5,50,32,32.12,15.1133631434395,22.9,21.11,11.4514230038551,-0.1,1.8,"C_quatt","AUSR","Australia"
"1957",9251,"2578_R","R","Ctenotus quatt","1979-01-21 08:07:00",0,50,35.9,36.01,38.2405685718277,22.2,22.19,33.7462584662053,-0.1,0,"C_quatt","AUSR","Australia"
"1958",6996,"947_R","R","Ctenotus quatt","1978-10-19 11:59:00",-2.5,50,34.8,34.73,18.2471391735996,25,24.56,17.6533080880612,0.1,0.4,"C_quatt","AUSR","Australia"
"1959",9616,"2803_R","R","Ctenotus quatt","1979-02-05 09:20:00",0,50,35.1,34.99,36.0517543859448,26,27.73,32.193133000172,0.1,-1.7,"C_quatt","AUSR","Australia"
"1960",10289,"3699_R","R","Ctenotus quatt","1979-03-05 08:25:00",0,50,35,34.91,39.6578699839339,27.5,25.44,35.558382299701,0.1,2.1,"C_quatt","AUSR","Australia"
"1961",9420,"2668_R","R","Ctenotus quatt","1979-01-28 09:23:00",0,50,38.2,38.01,41.5834875607217,32.4,34.33,37.8736757677949,0.2,-1.9,"C_quatt","AUSR","Australia"
"1962",8219,"1866_R","R","Ctenotus quatt","1978-12-09 08:35:00",0,50,38.2,37.93,38.1354047894944,33.8,35.07,35.3914701639749,0.3,-1.3,"C_quatt","AUSR","Australia"
"1963",9451,"2694_R","R","Ctenotus quatt","1979-01-29 16:15:00",0,0,40.8,40.47,22.4655287125927,37.4,37.88,26.7140125899524,0.3,-0.5,"C_quatt","AUSR","Australia"
"1964",10272,"3653_R","R","Ctenotus quatt","1979-03-04 14:45:00",0,0,40.3,39.95,22.5632001639877,34.4,35.3,24.5472390028503,0.3,-0.9,"C_quatt","AUSR","Australia"
"1965",10273,"3650_R","R","Ctenotus quatt","1979-03-04 15:35:00",0,27,39,38.68,22.2529910869828,36,35.03,24.0025169750127,0.3,1,"C_quatt","AUSR","Australia"
"1966",10388,"3879_R","R","Ctenotus quatt","1979-03-09 09:55:00",0,45,36.4,36.12,35.7015341165708,30.7,32.2,33.2892262839562,0.3,-1.5,"C_quatt","AUSR","Australia"
"1967",8683,"2206_R","R","Ctenotus quatt","1978-12-28 16:00:00",-2.5,50,35.8,35.42,23.3131835394473,31.7,32.62,22.8639959415829,0.4,-0.9,"C_quatt","AUSR","Australia"
"1968",8771,"2286_R","R","Ctenotus quatt","1979-01-01 07:56:00",-10,50,36.2,35.58,40.0273142560455,26.5,29.99,42.9186124264684,0.6,-3.5,"C_quatt","AUSR","Australia"
"1969",9977,"3220_R","R","Ctenotus quatt","1979-02-20 08:55:00",0,50,36.1,35.36,36.9937164020481,29,30.84,34.1259502637011,0.7,-1.8,"C_quatt","AUSR","Australia"
"1970",9596,"2786_R","R","Ctenotus quatt","1979-02-04 13:50:00",-2.5,50,36,35.22,31.8078083887732,28.2,29.1,21.0215399653713,0.8,-0.9,"C_quatt","AUSR","Australia"
"1971",7283,"1102_R","R","Ctenotus quatt","1978-10-31 11:23:00",-2.5,50,35.4,34.36,28.4306962965844,27.4,27.58,23.3359580808205,1,-0.2,"C_quatt","AUSR","Australia"
"1972",5797,"888_R","R","Ctenotus quatt","1978-08-30 12:54:00",-2.5,50,36.9,35.76,16.2952602542797,25.8,21.12,14.671409789898,1.1,4.7,"C_quatt","AUSR","Australia"
"1973",9546,"2762_R","R","Ctenotus quatt","1979-02-02 11:35:00",0,0,36,34.89,24.6654135472358,28,30.06,26.91602202903,1.1,-2.1,"C_quatt","AUSR","Australia"
"1974",7406,"1216_R","R","Ctenotus quatt","1978-11-05 12:55:00",0,0,36.8,35.33,22.2171376730202,28.4,32.22,25.5482081332852,1.5,-3.8,"C_quatt","AUSR","Australia"
"1975",9398,"2643_R","R","Ctenotus quatt","1979-01-27 10:39:00",0,18,39.2,37.66,36.0626008708195,30.2,32.55,31.8574297812131,1.5,-2.3,"C_quatt","AUSR","Australia"
"1976",7668,"1483_R","R","Ctenotus quatt","1978-11-16 09:58:00",0,0,37.6,35.97,33.676070489788,32.2,31.19,31.8030852718518,1.6,1,"C_quatt","AUSR","Australia"
"1977",10468,"3970_R","R","Ctenotus quatt","1979-03-12 16:35:00",0,0,39.4,37.8,28.9704050448601,37.8,36.48,28.0810583293247,1.6,1.3,"C_quatt","AUSR","Australia"
"1978",7788,"1606_R","R","Ctenotus quatt","1978-11-21 09:43:00",0,33,37,35.26,36.0598278167181,30.1,29.81,31.7078216121828,1.7,0.3,"C_quatt","AUSR","Australia"
"1979",9404,"2659_R","R","Ctenotus quatt","1979-01-27 16:40:00",-2.5,50,38.9,37.22,31.571780547011,34.2,34.56,23.4799470788131,1.7,-0.4,"C_quatt","AUSR","Australia"
"1980",10268,"3648_R","R","Ctenotus quatt","1979-03-04 10:54:00",0,0,39.7,37.96,33.5576956177102,30.4,32.91,31.0333840709437,1.7,-2.5,"C_quatt","AUSR","Australia"
"1981",10492,"4041_R","R","Ctenotus quatt","1979-03-13 14:00:00",0,0,37.7,35.98,28.8662724286281,32.1,34.22,28.1214409756397,1.7,-2.1,"C_quatt","AUSR","Australia"
"1982",8324,"1957_R","R","Ctenotus quatt","1978-12-13 16:53:00",-2.5,50,38.6,36.82,28.4927832068716,33,33.56,22.0951600652342,1.8,-0.6,"C_quatt","AUSR","Australia"
"1983",10001,"3245_R","R","Ctenotus quatt","1979-02-21 08:45:00",0,50,37.6,35.66,39.0997084029813,31.5,29.5,35.3619254091969,1.9,2,"C_quatt","AUSR","Australia"
"1984",7337,"1152_R","R","Ctenotus quatt","1978-11-02 17:23:00",-2.5,50,34,31.96,24.5615895902977,29.4,28.22,20.8699941166153,2,1.2,"C_quatt","AUSR","Australia"
"1985",7667,"1481_R","R","Ctenotus quatt","1978-11-16 09:35:00",0,0,37.8,35.81,33.676070489788,32.5,30.37,31.8030852718518,2,2.1,"C_quatt","AUSR","Australia"
"1986",10298,"3706_R","R","Ctenotus quatt","1979-03-05 16:15:00",0,33,39.3,37.27,22.230459012675,34,34.52,24.0517274639382,2,-0.5,"C_quatt","AUSR","Australia"
"1987",9615,"2797_R","R","Ctenotus quatt","1979-02-05 09:10:00",0,50,37,34.89,36.0517543859448,25.5,27.34,32.193133000172,2.1,-1.8,"C_quatt","AUSR","Australia"
"1988",8058,"1767_R","R","Ctenotus quatt","1978-12-02 16:20:00",-2.5,50,37.6,35.39,25.5173292075406,26.6,27.31,16.9640998992836,2.2,-0.7,"C_quatt","AUSR","Australia"
"1989",8245,"1891_R","R","Ctenotus quatt","1978-12-10 10:50:00",0,0,37.7,35.45,36.0954579747954,28,26.91,26.8042534482223,2.2,1.1,"C_quatt","AUSR","Australia"
"1990",9230,"2565_R","R","Ctenotus quatt","1979-01-20 10:45:00",0,0,37.5,35.11,33.6516843979305,27.5,29.42,29.3983989322891,2.4,-1.9,"C_quatt","AUSR","Australia"
"1991",9492,"2726_R","R","Ctenotus quatt","1979-01-31 09:08:00",-15,50,39.5,37.01,39.5338368916697,37.2,33.81,42.6429967641414,2.5,3.4,"C_quatt","AUSR","Australia"
"1992",9954,"3204_R","R","Ctenotus quatt","1979-02-19 11:15:00",0,0,39,36.33,33.9101399708062,30.5,33.61,28.8555321976749,2.7,-3.1,"C_quatt","AUSR","Australia"
"1993",8246,"1894_R","R","Ctenotus quatt","1978-12-10 11:45:00",0,0,38.6,35.76,24.8112354913173,28.5,29.11,26.2478540140162,2.8,-0.6,"C_quatt","AUSR","Australia"
"1994",10292,"3693_R","R","Ctenotus quatt","1979-03-05 09:54:00",0,45,39.9,37.09,35.6989497420694,31.1,32.85,33.1005132597247,2.8,-1.8,"C_quatt","AUSR","Australia"
"1995",5677,"863_R","R","Ctenotus quatt","1978-08-25 12:40:00",-2.5,50,34.3,31.25,13.0066123288162,18.7,15.14,10.1615437402945,3,3.6,"C_quatt","AUSR","Australia"
"1996",5746,"881_R","R","Ctenotus quatt","1978-08-28 10:00:00",0,0,32.2,29.2,30.6916491502622,21.2,18.13,17.2505900166673,3,3.1,"C_quatt","AUSR","Australia"
"1997",5818,"893_R","R","Ctenotus quatt","1978-08-31 10:00:00",0,0,32,28.99,25.1716711582953,17.8,15.5,19.1291554413316,3,2.3,"C_quatt","AUSR","Australia"
"1998",7405,"1217_R","R","Ctenotus quatt","1978-11-05 12:55:00",0,0,38.3,35.33,22.2171376730202,28.4,32.22,25.5482081332852,3,-3.8,"C_quatt","AUSR","Australia"
"1999",7280,"1097_R","R","Ctenotus quatt","1978-10-31 07:43:00",0,42,35.3,32.22,35.0829891363877,20.1,17.24,28.2222596208592,3.1,2.9,"C_quatt","AUSR","Australia"
"2000",8227,"1870_R","R","Ctenotus quatt","1978-12-09 17:08:00",-2.5,50,39,35.93,25.9319657240648,36.4,33.78,23.9042698906592,3.1,2.6,"C_quatt","AUSR","Australia"
"2001",8244,"1888_R","R","Ctenotus quatt","1978-12-10 09:51:00",0,24,38.8,35.72,35.897247391062,29,24.81,29.2831091795932,3.1,4.2,"C_quatt","AUSR","Australia"
"2002",8805,"2315_R","R","Ctenotus quatt","1979-01-02 18:00:00",0,0,40.1,37.04,26.924045099943,39.4,37.95,30.5999718502883,3.1,1.4,"C_quatt","AUSR","Australia"
"2003",9493,"2725_R","R","Ctenotus quatt","1979-01-31 08:57:00",-15,50,39.7,36.16,39.5338368916697,35.4,32.69,42.6429967641414,3.5,2.7,"C_quatt","AUSR","Australia"
"2004",8249,"1896_R","R","Ctenotus quatt","1978-12-10 14:43:00",-2.5,50,39.3,35.51,23.9393277090753,32.4,32.03,22.344370036043,3.8,0.4,"C_quatt","AUSR","Australia"
"2005",10290,"3685_R","R","Ctenotus quatt","1979-03-05 08:20:00",0,50,39.5,34.77,39.6578699839339,27.8,25.11,35.558382299701,4.7,2.7,"C_quatt","AUSR","Australia"
"2006",9955,"3197_R","R","Ctenotus quatt","1979-02-19 11:06:00",0,0,41,36.17,33.9101399708062,33.2,33.55,28.8555321976749,4.8,-0.3,"C_quatt","AUSR","Australia"
"2007",9214,"2560_R","R","Ctenotus quatt","1979-01-19 18:30:00",-2.5,50,37.3,32.34,30.7294374461378,33,31.9,23.594871080031,5,1.1,"C_quatt","AUSR","Australia"
"2008",7766,"1576_R","R","Ctenotus quatt","1978-11-20 12:20:00",-2.5,50,40.4,34.82,22.275044028822,30.8,31.2,25.0455238437058,5.6,-0.4,"C_quatt","AUSR","Australia"
"2009",8250,"1897_R","R","Ctenotus quatt","1978-12-10 15:20:00",-2.5,50,41.3,35.54,23.9393277090753,32.9,31.76,22.344370036043,5.8,1.1,"C_quatt","AUSR","Australia"
"2010",7932,"10008_A","A","Pogona minor","1966-11-27 11:30:00",0,0,33.4,35.66,30.4980021350693,30.8,32.93,32.3481147806357,-2.3,-2.1,"P_minor","AUSA","Australia"
"2011",17724,"13627_A","A","Pogona minor","1968-01-09 12:10:00",0,0,33.8,35.77,27.9093420404466,30,30.8,29.006213750857,-2,-0.8,"P_minor","AUSA","Australia"
"2012",9560,"10571_A","A","Pogona minor","1967-02-03 07:40:00",150,50,30.2,32.07,41.5633455087249,30,26.48,41.7883057793672,-1.9,3.5,"P_minor","AUSA","Australia"
"2013",17723,"13622_A","A","Pogona minor","1968-01-09 10:40:00",0,0,33.5,34.76,33.7263016251992,28.8,27.68,30.31813004241,-1.3,1.1,"P_minor","AUSA","Australia"
"2014",15778,"12526_A","A","Pogona minor","1967-10-20 09:50:00",0,50,34.6,35.57,37.4628128919939,31,30.32,37.252077075353,-1,0.7,"P_minor","AUSA","Australia"
"2015",17489,"13263_A","A","Pogona minor","1967-12-30 17:10:00",0,0,39.3,40.26,29.7231784224494,34.7,38.7,29.8739025883408,-1,-4,"P_minor","AUSA","Australia"
"2016",15756,"12499_A","A","Pogona minor","1967-10-19 11:50:00",0,0,36,35.71,27.1290465501313,29.2,30.42,29.3717808924255,0.3,-1.2,"P_minor","AUSA","Australia"
"2017",8196,"10136_A","A","Pogona minor","1966-12-08 11:30:00",0,0,36.6,35.75,30.6949603458104,32,35,33.2799517699566,0.9,-3,"P_minor","AUSA","Australia"
"2018",11632,"11174_A","A","Pogona minor","1967-04-30 16:15:00",0,0,35,33.43,22.5271499915732,31.2,32.22,23.6566356560552,1.6,-1,"P_minor","AUSA","Australia"
"2019",15761,"12505_A","A","Pogona minor","1967-10-19 17:00:00",0,0,37.2,35.4,22.1445862261566,32.3,32.57,23.8198189335009,1.8,-0.3,"P_minor","AUSA","Australia"
"2020",17483,"13251_A","A","Pogona minor","1967-12-30 10:30:00",0,50,37.4,35.63,37.6807592646208,34.5,33.28,37.1481047002624,1.8,1.2,"P_minor","AUSA","Australia"
"2021",15788,"12533_A","A","Pogona minor","1967-10-20 19:39:00",0,0,32,29.92,19.1686083650011,33,32.32,20.379492287903,2.1,0.7,"P_minor","AUSA","Australia"
