"","Region","Number","Site","Genus_species","dmy","time_orig","year_cat","Sex","Tb","Ta"
"4308","AUS",1904,"R","Gehyra variegata",1978-12-10,"1945","1978","UNK",27.2,25.6
"4309","AUS",2127,"L","Gehyra variegata",1978-12-17,"1943","1978","UNK",27.2,27.2
"4310","AUS",1220,"R","Gehyra variegata",1978-11-05,"1930","1978","UNK",27.4,24.2
"4311","AUS",1288,"L","Gehyra variegata",1978-11-07,"2021","1978","F ",27.4,27.2
"4312","AUS",2128,"L","Gehyra variegata",1978-12-17,"2000","1978","UNK",27.4,27.4
"4313","AUS",1289,"L","Gehyra variegata",1978-11-07,"2024","1978","UNK",27.5,26.5
"4314","AUS",1285,"L","Gehyra variegata",1978-11-07,"2011","1978","UNK",27.5,27.5
"4315","AUS",1611,"L","Gehyra variegata",1978-11-21,"1845","1978","F ",27.6,26.6
"4316","AUS",2125,"L","Gehyra variegata",1978-12-17,"1925","1978","UNK",27.6,27.4
"4317","AUS",1497,"R","Gehyra variegata",1978-11-16,"1941","1978","UNK",27.6,27.6
"4318","AUS",1249,"L","Gehyra variegata",1978-11-06,"1926","1978","UNK",27.8,23.8
"4319","AUS",1183,"R","Gehyra variegata",1978-11-03,"2020","1978","UNK",27.8,26.8
"4320","AUS",1256,"L","Gehyra variegata",1978-11-07,"807","1978","F ",27.8,27.1
"4321","AUS",1961,"R","Gehyra variegata",1978-12-13,"1940","1978","UNK",27.8,28.4
"4322","AUS",1492,"R","Gehyra variegata",1978-11-16,"1917","1978","UNK",27.9,26.8
"4323","AUS",1280,"L","Gehyra variegata",1978-11-07,"2012","1978","F ",28,28.2
"4324","AUS",1748,"L","Gehyra variegata",1978-12-01,"2016","1978","UNK",28,28.8
"4325","AUS",1182,"R","Gehyra variegata",1978-11-03,"2016","1978","UNK",28.2,27.8
"4326","AUS",1282,"L","Gehyra variegata",1978-11-07,"1955","1978","F ",28.2,28.2
"4327","AUS",1283,"L","Gehyra variegata",1978-11-07,"2000","1978","UNK",28.2,28.2
"4328","AUS",969,"L","Gehyra variegata",1978-10-24,"1045","1978","UNK",28.3,24.8
"4329","AUS",1824,"R","Gehyra variegata",1978-12-06,"1910","1978","UNK",28.4,26
"4330","AUS",1495,"R","Gehyra variegata",1978-11-16,"1935","1978","UNK",28.4,26.8
"4331","AUS",1965,"R","Gehyra variegata",1978-12-13,"2025","1978","UNK",28.4,27
"4332","AUS",1281,"L","Gehyra variegata",1978-11-07,"1945","1978","UNK",28.4,28.2
"4333","AUS",1959,"R","Gehyra variegata",1978-12-13,"1946","1978","UNK",28.4,28.3
"4334","AUS",1750,"L","Gehyra variegata",1978-12-01,"1955","1978","UNK",28.4,29
"4335","AUS",1178,"R","Gehyra variegata",1978-11-03,"1927","1978","UNK",28.5,28.5
"4336","AUS",1147,"R","Gehyra variegata",1978-11-02,"849","1978","UNK",28.7,25.6
"4337","AUS",1826,"R","Gehyra variegata",1978-12-06,"1930","1978","UNK",28.8,27.8
"4338","AUS",1960,"R","Gehyra variegata",1978-12-13,"1925","1978","UNK",28.8,27.8
"4339","AUS",1181,"R","Gehyra variegata",1978-11-03,"2012","1978","UNK",28.8,28.5
"4340","AUS",1751,"L","Gehyra variegata",1978-12-01,"2015","1978","UNK",28.8,28.6
"4341","AUS",2190,"L","Gehyra variegata",1978-12-27,"1919","1978","F ",28.9,27.2
"4342","AUS",985,"L","Gehyra variegata",1978-10-25,"754","1978","UNK",29,22.6
"4343","AUS",1187,"R","Gehyra variegata",1978-11-04,"755","1978","UNK",29,26
"4344","AUS",1962,"R","Gehyra variegata",1978-12-13,"1945","1978","UNK",29.2,28.4
"4345","AUS",1745,"L","Gehyra variegata",1978-12-01,"1933","1978","UNK",29.2,29.9
"4346","AUS",2173,"L","Gehyra variegata",1978-12-25,"1944","1978","UNK",29.2,29.9
"4347","AUS",1987,"R","Gehyra variegata",1978-12-14,"2026","1978","UNK",29.3,29.9
"4348","AUS",1877,"R","Gehyra variegata",1978-12-09,"2018","1978","M ",29.4,29.1
"4349","AUS",1846,"R","Gehyra variegata",1978-12-07,"2030","1978","UNK",29.4,29.2
"4350","AUS",796,"L","Gehyra variegata",1978-07-31,"1430","1978","UNK",29.5,23.3
"4351","AUS",1177,"R","Gehyra variegata",1978-11-03,"1923","1978","UNK",29.5,29
"4352","AUS",1873,"R","Gehyra variegata",1978-12-09,"1927","1978","UNK",29.6,30.7
"4353","AUS",1746,"L","Gehyra variegata",1978-12-01,"1937","1978","F ",29.7,29.8
"4354","AUS",2232,"R","Gehyra variegata",1978-12-29,"2026","1978","F ",29.8,29.1
"4355","AUS",1221,"R","Gehyra variegata",1978-11-05,"1938","1978","UNK",30,22.8
"4356","AUS",1825,"R","Gehyra variegata",1978-12-06,"1925","1978","UNK",30,27.8
"4357","AUS",1963,"R","Gehyra variegata",1978-12-13,"2000","1978","UNK",30,28.4
"4358","AUS",1882,"R","Gehyra variegata",1978-12-09,"2015","1978","UNK",30,28.8
"4359","AUS",1744,"L","Gehyra variegata",1978-12-01,"1928","1978","UNK",30,29
"4360","AUS",1749,"L","Gehyra variegata",1978-12-01,"1933","1978","UNK",30,29.4
"4361","AUS",1840,"R","Gehyra variegata",1978-12-07,"1930","1978","UNK",30,30
"4362","AUS",2229,"R","Gehyra variegata",1978-12-29,"1948","1978","UNK",30,30.5
"4363","AUS",1841,"R","Gehyra variegata",1978-12-07,"1935","1978","UNK",30,30.6
"4364","AUS",1041,"L","Gehyra variegata",1978-10-28,"1015","1978","UNK",30.2,21.4
"4365","AUS",1964,"R","Gehyra variegata",1978-12-13,"2001","1978","UNK",30.2,28.4
"4366","AUS",1844,"R","Gehyra variegata",1978-12-07,"2010","1978","UNK",30.2,28.6
"4367","AUS",1847,"R","Gehyra variegata",1978-12-07,"1923","1978","UNK",30.2,29.4
"4368","AUS",2230,"R","Gehyra variegata",1978-12-29,"2003","1978","F ",30.2,29.8
"4369","AUS",1989,"R","Gehyra variegata",1978-12-14,"2035","1978","UNK",30.2,30.3
"4370","AUS",1988,"R","Gehyra variegata",1978-12-14,"2031","1978","UNK",30.3,30
"4371","AUS",1843,"R","Gehyra variegata",1978-12-07,"2000","1978","UNK",30.4,29.6
"4372","AUS",2228,"R","Gehyra variegata",1978-12-29,"1945","1978","UNK",30.5,30.5
"4373","AUS",1845,"R","Gehyra variegata",1978-12-07,"2011","1978","UNK",30.6,28.6
"4374","AUS",1874,"R","Gehyra variegata",1978-12-09,"1934","1978","F ",30.6,30.1
"4375","AUS",1983,"R","Gehyra variegata",1978-12-14,"1955","1978","M ",30.6,30.1
"4376","AUS",1842,"R","Gehyra variegata",1978-12-07,"1940","1978","UNK",30.6,30.6
"4377","AUS",1990,"R","Gehyra variegata",1978-12-14,"2048","1978","UNK",30.7,30
"4378","AUS",2226,"R","Gehyra variegata",1978-12-29,"1939","1978","M ",30.7,30
"4379","AUS",2177,"L","Gehyra variegata",1978-12-26,"1930","1978","UNK",30.8,29.4
"4380","AUS",1986,"R","Gehyra variegata",1978-12-14,"2025","1978","J ",30.8,29.9
"4381","AUS",2227,"R","Gehyra variegata",1978-12-29,"1941","1978","UNK",30.8,30
"4382","AUS",859,"L","Gehyra variegata",1978-08-24,"1610","1978","UNK",31,20.8
"4383","AUS",2225,"R","Gehyra variegata",1978-12-29,"1937","1978","F ",31,30
"4384","AUS",2235,"R","Gehyra variegata",1978-12-29,"1935","1978","UNK",31,30
"4385","AUS",1984,"R","Gehyra variegata",1978-12-14,"2012","1978","UNK",31,30.2
"4386","AUS",2234,"R","Gehyra variegata",1978-12-29,"1930","1978","UNK",31,30.5
"4387","AUS",2224,"R","Gehyra variegata",1978-12-29,"1933","1978","M ",31.1,29.9
"4388","AUS",1982,"R","Gehyra variegata",1978-12-14,"1952","1978","F ",31.1,30.2
"4389","AUS",848,"L","Gehyra variegata",1978-08-24,"1106","1978","UNK",31.2,20.6
"4390","AUS",989,"L","Gehyra variegata",1978-10-25,"812","1978","UNK",31.2,24
"4391","AUS",1985,"R","Gehyra variegata",1978-12-14,"2020","1978","UNK",31.2,30.3
"4392","AUS",1350,"L","Gehyra variegata",1978-11-12,"1557","1978","UNK",31.3,24.2
"4393","AUS",970,"L","Gehyra variegata",1978-10-24,"1050","1978","UNK",31.3,25
"4394","AUS",1993,"R","Gehyra variegata",1978-12-14,"2000","1978","UNK",31.4,30.2
"4395","AUS",1623,"L","Gehyra variegata",1978-11-27,"2023","1978","UNK",31.4,32
"4396","AUS",979,"L","Gehyra variegata",1978-10-25,"719","1978","UNK",31.6,18.6
"4397","AUS",1879,"R","Gehyra variegata",1978-12-09,"1925","1978","F ",31.6,29.8
"4398","AUS",1839,"R","Gehyra variegata",1978-12-07,"1925","1978","UNK",31.6,NA
"4399","AUS",1176,"R","Gehyra variegata",1978-11-03,"1915","1978","UNK",31.8,29.5
"4400","AUS",1977,"R","Gehyra variegata",1978-12-14,"1911","1978","UNK",32,30.5
"4401","AUS",2277,"R","Gehyra variegata",1978-12-31,"2004","1978","M ",32,34
"4402","AUS",2258,"R","Gehyra variegata",1978-12-30,"2007","1978","F ",32.1,29
"4403","AUS",1878,"R","Gehyra variegata",1978-12-09,"1915","1978","UNK",32.2,30.8
"4404","AUS",2261,"R","Gehyra variegata",1978-12-30,"2015","1978","UNK",32.2,32.6
"4405","AUS",988,"L","Gehyra variegata",1978-10-25,"805","1978","UNK",32.3,22.5
"4406","AUS",2267,"R","Gehyra variegata",1978-12-30,"1950","1978","UNK",32.3,30.4
"4407","AUS",1973,"R","Gehyra variegata",1978-12-14,"815","1978","UNK",32.4,30.2
"4408","AUS",1991,"R","Gehyra variegata",1978-12-14,"1925","1978","UNK",32.4,30.2
"4409","AUS",1979,"R","Gehyra variegata",1978-12-14,"1938","1978","UNK",32.4,30.4
"4410","AUS",2257,"R","Gehyra variegata",1978-12-30,"2003","1978","UNK",32.5,33.1
"4411","AUS",1148,"R","Gehyra variegata",1978-11-02,"854","1978","UNK",32.6,27.6
