Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,12045,1958,05,14,20.6,1,Y
IDCJAC0010,12045,1958,05,15,21.1,1,Y
IDCJAC0010,12045,1958,05,16,23.3,1,Y
IDCJAC0010,12045,1958,05,17,20.6,1,Y
IDCJAC0010,12045,1958,05,18,22.8,1,Y
IDCJAC0010,12045,1958,05,19,23.3,1,Y
IDCJAC0010,12045,1958,05,20,27.2,1,Y
IDCJAC0010,12045,1958,05,21,28.3,1,Y
IDCJAC0010,12045,1958,05,22,25.6,1,Y
IDCJAC0010,12045,1958,05,23,21.1,1,Y
IDCJAC0010,12045,1958,05,24,18.9,1,Y
IDCJAC0010,12045,1958,05,25,16.1,1,Y
IDCJAC0010,12045,1958,05,26,17.2,1,Y
IDCJAC0010,12045,1958,05,27,20.6,1,Y
IDCJAC0010,12045,1958,05,28,26.7,1,Y
IDCJAC0010,12045,1958,05,29,27.2,1,Y
IDCJAC0010,12045,1958,05,30,26.7,1,Y
IDCJAC0010,12045,1958,05,31,23.9,1,Y
IDCJAC0010,12045,1958,06,01,23.9,1,Y
IDCJAC0010,12045,1958,06,02,24.4,1,Y
IDCJAC0010,12045,1958,06,03,28.3,1,Y
IDCJAC0010,12045,1958,06,04,19.4,1,Y
IDCJAC0010,12045,1958,06,05,16.7,1,Y
IDCJAC0010,12045,1958,06,06,16.7,1,Y
IDCJAC0010,12045,1958,06,07,16.7,1,Y
IDCJAC0010,12045,1958,06,08,17.8,1,Y
IDCJAC0010,12045,1958,06,09,22.2,1,Y
IDCJAC0010,12045,1958,06,10,19.4,1,Y
IDCJAC0010,12045,1958,06,11,15.6,1,Y
IDCJAC0010,12045,1958,06,12,12.2,1,Y
IDCJAC0010,12045,1958,06,13,13.3,1,Y
IDCJAC0010,12045,1958,06,14,15.6,1,Y
IDCJAC0010,12045,1958,06,15,18.3,1,Y
IDCJAC0010,12045,1958,06,16,18.3,1,Y
IDCJAC0010,12045,1958,06,17,17.2,1,Y
IDCJAC0010,12045,1958,06,18,17.2,1,Y
IDCJAC0010,12045,1958,06,19,19.4,1,Y
IDCJAC0010,12045,1958,06,20,23.3,1,Y
IDCJAC0010,12045,1958,06,21,19.4,1,Y
IDCJAC0010,12045,1958,06,22,17.8,1,Y
IDCJAC0010,12045,1958,06,23,10.6,1,Y
IDCJAC0010,12045,1958,06,24,10.6,1,Y
IDCJAC0010,12045,1958,06,25,11.7,1,Y
IDCJAC0010,12045,1958,06,26,14.4,1,Y
IDCJAC0010,12045,1958,06,27,18.3,1,Y
IDCJAC0010,12045,1958,06,28,15.0,1,Y
IDCJAC0010,12045,1958,06,29,14.4,1,Y
IDCJAC0010,12045,1958,06,30,18.9,1,Y
IDCJAC0010,12045,1958,07,01,23.9,1,Y
IDCJAC0010,12045,1958,07,02,17.8,1,Y
IDCJAC0010,12045,1958,07,03,16.7,1,Y
IDCJAC0010,12045,1958,07,04,12.8,1,Y
IDCJAC0010,12045,1958,07,05,16.7,1,Y
IDCJAC0010,12045,1958,07,06,17.8,1,Y
IDCJAC0010,12045,1958,07,07,16.1,1,Y
IDCJAC0010,12045,1958,07,08,12.8,1,Y
IDCJAC0010,12045,1958,07,09,14.4,1,Y
IDCJAC0010,12045,1958,07,10,15.0,1,Y
IDCJAC0010,12045,1958,07,11,17.2,1,Y
IDCJAC0010,12045,1958,07,12,20.0,1,Y
IDCJAC0010,12045,1958,07,13,19.4,1,Y
IDCJAC0010,12045,1958,07,14,14.4,1,Y
IDCJAC0010,12045,1958,07,15,13.3,1,Y
IDCJAC0010,12045,1958,07,16,14.4,1,Y
IDCJAC0010,12045,1958,07,17,17.8,1,Y
IDCJAC0010,12045,1958,07,18,17.2,1,Y
IDCJAC0010,12045,1958,07,19,13.9,1,Y
IDCJAC0010,12045,1958,07,20,11.7,1,Y
IDCJAC0010,12045,1958,07,21,16.7,1,Y
IDCJAC0010,12045,1958,07,22,21.1,1,Y
IDCJAC0010,12045,1958,07,23,18.9,1,Y
IDCJAC0010,12045,1958,07,24,18.9,1,Y
IDCJAC0010,12045,1958,07,25,21.7,1,Y
IDCJAC0010,12045,1958,07,26,17.2,1,Y
IDCJAC0010,12045,1958,07,27,15.0,1,Y
IDCJAC0010,12045,1958,07,28,17.2,1,Y
IDCJAC0010,12045,1958,07,29,17.8,1,Y
IDCJAC0010,12045,1958,07,30,19.4,1,Y
IDCJAC0010,12045,1958,07,31,18.3,1,Y
IDCJAC0010,12045,1958,08,01,,,
IDCJAC0010,12045,1958,08,02,,,
IDCJAC0010,12045,1958,08,03,,,
IDCJAC0010,12045,1958,08,04,,,
IDCJAC0010,12045,1958,08,05,,,
IDCJAC0010,12045,1958,08,06,,,
IDCJAC0010,12045,1958,08,07,,,
IDCJAC0010,12045,1958,08,08,,,
IDCJAC0010,12045,1958,08,09,,,
IDCJAC0010,12045,1958,08,10,,,
IDCJAC0010,12045,1958,08,11,,,
IDCJAC0010,12045,1958,08,12,,,
IDCJAC0010,12045,1958,08,13,,,
IDCJAC0010,12045,1958,08,14,,,
IDCJAC0010,12045,1958,08,15,,,
IDCJAC0010,12045,1958,08,16,,,
IDCJAC0010,12045,1958,08,17,,,
IDCJAC0010,12045,1958,08,18,,,
IDCJAC0010,12045,1958,08,19,,,
IDCJAC0010,12045,1958,08,20,,,
IDCJAC0010,12045,1958,08,21,,,
IDCJAC0010,12045,1958,08,22,,,
IDCJAC0010,12045,1958,08,23,,,
IDCJAC0010,12045,1958,08,24,,,
IDCJAC0010,12045,1958,08,25,,,
IDCJAC0010,12045,1958,08,26,,,
IDCJAC0010,12045,1958,08,27,,,
IDCJAC0010,12045,1958,08,28,,,
IDCJAC0010,12045,1958,08,29,,,
IDCJAC0010,12045,1958,08,30,,,
IDCJAC0010,12045,1958,08,31,,,
IDCJAC0010,12045,1958,09,01,,,
IDCJAC0010,12045,1958,09,02,,,
IDCJAC0010,12045,1958,09,03,,,
IDCJAC0010,12045,1958,09,04,,,
IDCJAC0010,12045,1958,09,05,,,
IDCJAC0010,12045,1958,09,06,,,
IDCJAC0010,12045,1958,09,07,,,
IDCJAC0010,12045,1958,09,08,,,
IDCJAC0010,12045,1958,09,09,,,
IDCJAC0010,12045,1958,09,10,,,
IDCJAC0010,12045,1958,09,11,,,
IDCJAC0010,12045,1958,09,12,,,
IDCJAC0010,12045,1958,09,13,,,
IDCJAC0010,12045,1958,09,14,,,
IDCJAC0010,12045,1958,09,15,,,
IDCJAC0010,12045,1958,09,16,,,
IDCJAC0010,12045,1958,09,17,,,
IDCJAC0010,12045,1958,09,18,,,
IDCJAC0010,12045,1958,09,19,,,
IDCJAC0010,12045,1958,09,20,,,
IDCJAC0010,12045,1958,09,21,,,
IDCJAC0010,12045,1958,09,22,,,
IDCJAC0010,12045,1958,09,23,,,
IDCJAC0010,12045,1958,09,24,,,
IDCJAC0010,12045,1958,09,25,,,
IDCJAC0010,12045,1958,09,26,,,
IDCJAC0010,12045,1958,09,27,,,
IDCJAC0010,12045,1958,09,28,,,
IDCJAC0010,12045,1958,09,29,,,
IDCJAC0010,12045,1958,09,30,,,
IDCJAC0010,12045,1958,10,01,20.6,,Y
IDCJAC0010,12045,1958,10,02,21.1,1,Y
IDCJAC0010,12045,1958,10,03,22.8,1,Y
IDCJAC0010,12045,1958,10,04,20.0,1,Y
IDCJAC0010,12045,1958,10,05,16.1,1,Y
IDCJAC0010,12045,1958,10,06,21.7,1,Y
IDCJAC0010,12045,1958,10,07,26.7,1,Y
IDCJAC0010,12045,1958,10,08,27.2,1,Y
IDCJAC0010,12045,1958,10,09,20.6,1,Y
IDCJAC0010,12045,1958,10,10,23.3,1,Y
IDCJAC0010,12045,1958,10,11,30.0,1,Y
IDCJAC0010,12045,1958,10,12,33.3,1,Y
IDCJAC0010,12045,1958,10,13,27.8,1,Y
IDCJAC0010,12045,1958,10,14,22.2,1,Y
IDCJAC0010,12045,1958,10,15,19.4,1,Y
IDCJAC0010,12045,1958,10,16,24.4,1,Y
IDCJAC0010,12045,1958,10,17,26.1,1,Y
IDCJAC0010,12045,1958,10,18,22.8,1,Y
IDCJAC0010,12045,1958,10,19,26.7,1,Y
IDCJAC0010,12045,1958,10,20,29.4,1,Y
IDCJAC0010,12045,1958,10,21,32.2,1,Y
IDCJAC0010,12045,1958,10,22,35.0,1,Y
IDCJAC0010,12045,1958,10,23,35.0,1,Y
IDCJAC0010,12045,1958,10,24,29.4,1,Y
IDCJAC0010,12045,1958,10,25,36.7,1,Y
IDCJAC0010,12045,1958,10,26,31.1,1,Y
IDCJAC0010,12045,1958,10,27,35.0,1,Y
IDCJAC0010,12045,1958,10,28,30.6,1,Y
IDCJAC0010,12045,1958,10,29,27.8,1,Y
IDCJAC0010,12045,1958,10,30,25.0,1,Y
IDCJAC0010,12045,1958,10,31,25.6,1,Y
IDCJAC0010,12045,1958,11,01,31.1,1,Y
IDCJAC0010,12045,1958,11,02,37.2,1,Y
IDCJAC0010,12045,1958,11,03,28.9,1,Y
IDCJAC0010,12045,1958,11,04,26.1,1,Y
IDCJAC0010,12045,1958,11,05,32.2,1,Y
IDCJAC0010,12045,1958,11,06,31.7,1,Y
IDCJAC0010,12045,1958,11,07,35.0,1,Y
IDCJAC0010,12045,1958,11,08,,,
IDCJAC0010,12045,1958,11,09,35.6,1,Y
IDCJAC0010,12045,1958,11,10,35.6,1,Y
IDCJAC0010,12045,1958,11,11,33.3,1,Y
IDCJAC0010,12045,1958,11,12,25.6,1,Y
IDCJAC0010,12045,1958,11,13,25.6,1,Y
IDCJAC0010,12045,1958,11,14,28.3,1,Y
IDCJAC0010,12045,1958,11,15,31.7,1,Y
IDCJAC0010,12045,1958,11,16,33.9,1,Y
IDCJAC0010,12045,1958,11,17,36.7,1,Y
IDCJAC0010,12045,1958,11,18,39.4,1,Y
IDCJAC0010,12045,1958,11,19,29.4,1,Y
IDCJAC0010,12045,1958,11,20,29.4,1,Y
IDCJAC0010,12045,1958,11,21,28.3,1,Y
IDCJAC0010,12045,1958,11,22,28.3,1,Y
IDCJAC0010,12045,1958,11,23,31.1,1,Y
IDCJAC0010,12045,1958,11,24,32.2,1,Y
IDCJAC0010,12045,1958,11,25,33.3,1,Y
IDCJAC0010,12045,1958,11,26,33.3,1,Y
IDCJAC0010,12045,1958,11,27,31.1,1,Y
IDCJAC0010,12045,1958,11,28,30.0,1,Y
IDCJAC0010,12045,1958,11,29,31.7,1,Y
IDCJAC0010,12045,1958,11,30,31.1,1,Y
IDCJAC0010,12045,1958,12,01,33.3,1,Y
IDCJAC0010,12045,1958,12,02,34.4,1,Y
IDCJAC0010,12045,1958,12,03,38.3,1,Y
IDCJAC0010,12045,1958,12,04,43.3,1,Y
IDCJAC0010,12045,1958,12,05,32.2,1,Y
IDCJAC0010,12045,1958,12,06,32.2,1,Y
IDCJAC0010,12045,1958,12,07,37.2,1,Y
IDCJAC0010,12045,1958,12,08,31.1,1,Y
IDCJAC0010,12045,1958,12,09,28.3,1,Y
IDCJAC0010,12045,1958,12,10,31.7,1,Y
IDCJAC0010,12045,1958,12,11,31.1,1,Y
IDCJAC0010,12045,1958,12,12,33.3,1,Y
IDCJAC0010,12045,1958,12,13,31.1,1,Y
IDCJAC0010,12045,1958,12,14,29.4,1,Y
IDCJAC0010,12045,1958,12,15,28.9,1,Y
IDCJAC0010,12045,1958,12,16,30.6,1,Y
IDCJAC0010,12045,1958,12,17,33.3,1,Y
IDCJAC0010,12045,1958,12,18,32.2,1,Y
IDCJAC0010,12045,1958,12,19,36.7,1,Y
IDCJAC0010,12045,1958,12,20,39.4,1,Y
IDCJAC0010,12045,1958,12,21,35.0,1,Y
IDCJAC0010,12045,1958,12,22,35.6,1,Y
IDCJAC0010,12045,1958,12,23,30.6,1,Y
IDCJAC0010,12045,1958,12,24,30.0,1,Y
IDCJAC0010,12045,1958,12,25,34.4,1,Y
IDCJAC0010,12045,1958,12,26,38.3,1,Y
IDCJAC0010,12045,1958,12,27,40.0,1,Y
IDCJAC0010,12045,1958,12,28,34.4,1,Y
IDCJAC0010,12045,1958,12,29,25.0,1,Y
IDCJAC0010,12045,1958,12,30,35.6,1,Y
IDCJAC0010,12045,1958,12,31,38.9,1,Y
IDCJAC0010,12045,1959,01,01,35.6,1,Y
IDCJAC0010,12045,1959,01,02,37.8,1,Y
IDCJAC0010,12045,1959,01,03,41.7,1,Y
IDCJAC0010,12045,1959,01,04,37.8,1,Y
IDCJAC0010,12045,1959,01,05,37.8,1,Y
IDCJAC0010,12045,1959,01,06,33.3,1,Y
IDCJAC0010,12045,1959,01,07,35.0,1,Y
IDCJAC0010,12045,1959,01,08,36.7,1,Y
IDCJAC0010,12045,1959,01,09,37.8,1,Y
IDCJAC0010,12045,1959,01,10,38.3,1,Y
IDCJAC0010,12045,1959,01,11,39.4,1,Y
IDCJAC0010,12045,1959,01,12,43.9,1,Y
IDCJAC0010,12045,1959,01,13,41.1,1,Y
IDCJAC0010,12045,1959,01,14,37.8,1,Y
IDCJAC0010,12045,1959,01,15,41.7,1,Y
IDCJAC0010,12045,1959,01,16,44.4,1,Y
IDCJAC0010,12045,1959,01,17,37.8,1,Y
IDCJAC0010,12045,1959,01,18,36.7,1,Y
IDCJAC0010,12045,1959,01,19,34.4,1,Y
IDCJAC0010,12045,1959,01,20,34.4,1,Y
IDCJAC0010,12045,1959,01,21,33.3,1,Y
IDCJAC0010,12045,1959,01,22,41.7,1,Y
IDCJAC0010,12045,1959,01,23,43.3,1,Y
IDCJAC0010,12045,1959,01,24,35.0,1,Y
IDCJAC0010,12045,1959,01,25,41.7,1,Y
IDCJAC0010,12045,1959,01,26,31.7,1,Y
IDCJAC0010,12045,1959,01,27,36.1,1,Y
IDCJAC0010,12045,1959,01,28,37.8,1,Y
IDCJAC0010,12045,1959,01,29,38.9,1,Y
IDCJAC0010,12045,1959,01,30,41.1,1,Y
IDCJAC0010,12045,1959,01,31,44.4,1,Y
IDCJAC0010,12045,1959,02,01,40.6,1,Y
IDCJAC0010,12045,1959,02,02,30.0,1,Y
IDCJAC0010,12045,1959,02,03,30.6,1,Y
IDCJAC0010,12045,1959,02,04,33.3,1,Y
IDCJAC0010,12045,1959,02,05,36.7,1,Y
IDCJAC0010,12045,1959,02,06,36.7,1,Y
IDCJAC0010,12045,1959,02,07,37.8,1,Y
IDCJAC0010,12045,1959,02,08,36.7,1,Y
IDCJAC0010,12045,1959,02,09,35.0,1,Y
IDCJAC0010,12045,1959,02,10,39.4,1,Y
IDCJAC0010,12045,1959,02,11,39.4,1,Y
IDCJAC0010,12045,1959,02,12,32.2,1,Y
IDCJAC0010,12045,1959,02,13,27.2,1,Y
IDCJAC0010,12045,1959,02,14,24.4,1,Y
IDCJAC0010,12045,1959,02,15,26.7,1,Y
IDCJAC0010,12045,1959,02,16,28.9,1,Y
IDCJAC0010,12045,1959,02,17,30.0,1,Y
IDCJAC0010,12045,1959,02,18,31.7,1,Y
IDCJAC0010,12045,1959,02,19,31.7,1,Y
IDCJAC0010,12045,1959,02,20,32.2,1,Y
IDCJAC0010,12045,1959,02,21,36.7,1,Y
IDCJAC0010,12045,1959,02,22,40.0,1,Y
IDCJAC0010,12045,1959,02,23,40.6,1,Y
IDCJAC0010,12045,1959,02,24,36.1,1,Y
IDCJAC0010,12045,1959,02,25,35.0,1,Y
IDCJAC0010,12045,1959,02,26,37.8,1,Y
IDCJAC0010,12045,1959,02,27,35.0,1,Y
IDCJAC0010,12045,1959,02,28,30.6,1,Y
IDCJAC0010,12045,1959,03,01,32.2,1,Y
IDCJAC0010,12045,1959,03,02,37.2,1,Y
IDCJAC0010,12045,1959,03,03,35.6,1,Y
IDCJAC0010,12045,1959,03,04,39.4,1,Y
IDCJAC0010,12045,1959,03,05,40.0,1,Y
IDCJAC0010,12045,1959,03,06,31.7,1,Y
IDCJAC0010,12045,1959,03,07,27.2,1,Y
IDCJAC0010,12045,1959,03,08,29.4,1,Y
IDCJAC0010,12045,1959,03,09,31.1,1,Y
IDCJAC0010,12045,1959,03,10,33.3,1,Y
IDCJAC0010,12045,1959,03,11,37.8,1,Y
IDCJAC0010,12045,1959,03,12,41.7,1,Y
IDCJAC0010,12045,1959,03,13,40.0,1,Y
IDCJAC0010,12045,1959,03,14,33.3,1,Y
IDCJAC0010,12045,1959,03,15,35.0,1,Y
IDCJAC0010,12045,1959,03,16,35.6,1,Y
IDCJAC0010,12045,1959,03,17,37.8,1,Y
IDCJAC0010,12045,1959,03,18,38.3,1,Y
IDCJAC0010,12045,1959,03,19,38.3,1,Y
IDCJAC0010,12045,1959,03,20,40.0,1,Y
IDCJAC0010,12045,1959,03,21,36.1,1,Y
IDCJAC0010,12045,1959,03,22,28.3,1,Y
IDCJAC0010,12045,1959,03,23,25.0,1,Y
IDCJAC0010,12045,1959,03,24,25.6,1,Y
IDCJAC0010,12045,1959,03,25,29.4,1,Y
IDCJAC0010,12045,1959,03,26,33.3,1,Y
IDCJAC0010,12045,1959,03,27,36.1,1,Y
IDCJAC0010,12045,1959,03,28,34.4,1,Y
IDCJAC0010,12045,1959,03,29,29.4,1,Y
IDCJAC0010,12045,1959,03,30,26.1,1,Y
IDCJAC0010,12045,1959,03,31,25.6,1,Y
IDCJAC0010,12045,1959,04,01,33.9,1,Y
IDCJAC0010,12045,1959,04,02,30.0,1,Y
IDCJAC0010,12045,1959,04,03,32.2,1,Y
IDCJAC0010,12045,1959,04,04,31.1,1,Y
IDCJAC0010,12045,1959,04,05,31.7,1,Y
IDCJAC0010,12045,1959,04,06,35.6,1,Y
IDCJAC0010,12045,1959,04,07,37.2,1,Y
IDCJAC0010,12045,1959,04,08,30.6,1,Y
IDCJAC0010,12045,1959,04,09,21.7,1,Y
IDCJAC0010,12045,1959,04,10,28.3,1,Y
IDCJAC0010,12045,1959,04,11,31.1,1,Y
IDCJAC0010,12045,1959,04,12,25.0,1,Y
IDCJAC0010,12045,1959,04,13,21.7,1,Y
IDCJAC0010,12045,1959,04,14,22.2,1,Y
IDCJAC0010,12045,1959,04,15,23.3,1,Y
IDCJAC0010,12045,1959,04,16,26.7,1,Y
IDCJAC0010,12045,1959,04,17,27.8,1,Y
IDCJAC0010,12045,1959,04,18,30.0,1,Y
IDCJAC0010,12045,1959,04,19,33.3,1,Y
IDCJAC0010,12045,1959,04,20,33.9,1,Y
IDCJAC0010,12045,1959,04,21,32.8,1,Y
IDCJAC0010,12045,1959,04,22,30.6,1,Y
IDCJAC0010,12045,1959,04,23,31.1,1,Y
IDCJAC0010,12045,1959,04,24,24.4,1,Y
IDCJAC0010,12045,1959,04,25,,,
IDCJAC0010,12045,1959,04,26,22.2,,Y
IDCJAC0010,12045,1959,04,27,25.0,1,Y
IDCJAC0010,12045,1959,04,28,31.1,1,Y
IDCJAC0010,12045,1959,04,29,30.0,1,Y
IDCJAC0010,12045,1959,04,30,28.9,1,Y
IDCJAC0010,12045,1959,05,01,29.4,1,Y
IDCJAC0010,12045,1959,05,02,29.4,1,Y
IDCJAC0010,12045,1959,05,03,32.2,1,Y
IDCJAC0010,12045,1959,05,04,31.1,1,Y
IDCJAC0010,12045,1959,05,05,31.7,1,Y
IDCJAC0010,12045,1959,05,06,31.7,1,Y
IDCJAC0010,12045,1959,05,07,28.9,1,Y
IDCJAC0010,12045,1959,05,08,27.8,1,Y
IDCJAC0010,12045,1959,05,09,27.2,1,Y
IDCJAC0010,12045,1959,05,10,28.3,1,Y
IDCJAC0010,12045,1959,05,11,28.9,1,Y
IDCJAC0010,12045,1959,05,12,25.0,1,Y
IDCJAC0010,12045,1959,05,13,27.2,1,Y
IDCJAC0010,12045,1959,05,14,26.7,1,Y
IDCJAC0010,12045,1959,05,15,27.2,1,Y
IDCJAC0010,12045,1959,05,16,27.2,1,Y
IDCJAC0010,12045,1959,05,17,18.3,1,Y
IDCJAC0010,12045,1959,05,18,20.0,1,Y
IDCJAC0010,12045,1959,05,19,20.6,1,Y
IDCJAC0010,12045,1959,05,20,22.2,1,Y
IDCJAC0010,12045,1959,05,21,16.7,1,Y
IDCJAC0010,12045,1959,05,22,16.7,1,Y
IDCJAC0010,12045,1959,05,23,18.3,1,Y
IDCJAC0010,12045,1959,05,24,18.9,1,Y
IDCJAC0010,12045,1959,05,25,19.4,1,Y
IDCJAC0010,12045,1959,05,26,19.4,1,Y
IDCJAC0010,12045,1959,05,27,22.2,1,Y
IDCJAC0010,12045,1959,05,28,22.8,1,Y
IDCJAC0010,12045,1959,05,29,23.9,1,Y
IDCJAC0010,12045,1959,05,30,,,
IDCJAC0010,12045,1959,05,31,21.1,,Y
IDCJAC0010,12045,1959,06,01,12.8,1,Y
IDCJAC0010,12045,1959,06,02,12.8,1,Y
IDCJAC0010,12045,1959,06,03,12.8,1,Y
IDCJAC0010,12045,1959,06,04,15.6,1,Y
IDCJAC0010,12045,1959,06,05,18.3,1,Y
IDCJAC0010,12045,1959,06,06,21.1,1,Y
IDCJAC0010,12045,1959,06,07,17.8,1,Y
IDCJAC0010,12045,1959,06,08,16.7,1,Y
IDCJAC0010,12045,1959,06,09,20.0,1,Y
IDCJAC0010,12045,1959,06,10,13.3,1,Y
IDCJAC0010,12045,1959,06,11,16.7,1,Y
IDCJAC0010,12045,1959,06,12,13.3,1,Y
IDCJAC0010,12045,1959,06,13,20.0,1,Y
IDCJAC0010,12045,1959,06,14,21.7,1,Y
IDCJAC0010,12045,1959,06,15,22.2,1,Y
IDCJAC0010,12045,1959,06,16,24.4,1,Y
IDCJAC0010,12045,1959,06,17,23.9,1,Y
IDCJAC0010,12045,1959,06,18,25.0,1,Y
IDCJAC0010,12045,1959,06,19,24.4,1,Y
IDCJAC0010,12045,1959,06,20,25.0,1,Y
IDCJAC0010,12045,1959,06,21,22.2,1,Y
IDCJAC0010,12045,1959,06,22,19.4,1,Y
IDCJAC0010,12045,1959,06,23,19.4,1,Y
IDCJAC0010,12045,1959,06,24,19.4,1,Y
IDCJAC0010,12045,1959,06,25,18.9,1,Y
IDCJAC0010,12045,1959,06,26,18.9,1,Y
IDCJAC0010,12045,1959,06,27,20.0,1,Y
IDCJAC0010,12045,1959,06,28,20.6,1,Y
IDCJAC0010,12045,1959,06,29,20.0,1,Y
IDCJAC0010,12045,1959,06,30,20.0,1,Y
IDCJAC0010,12045,1959,07,01,18.3,1,Y
IDCJAC0010,12045,1959,07,02,20.0,1,Y
IDCJAC0010,12045,1959,07,03,19.4,1,Y
IDCJAC0010,12045,1959,07,04,,,
IDCJAC0010,12045,1959,07,05,18.3,,Y
IDCJAC0010,12045,1959,07,06,16.7,1,Y
IDCJAC0010,12045,1959,07,07,20.0,1,Y
IDCJAC0010,12045,1959,07,08,22.8,1,Y
IDCJAC0010,12045,1959,07,09,23.3,1,Y
IDCJAC0010,12045,1959,07,10,25.6,1,Y
IDCJAC0010,12045,1959,07,11,20.0,1,Y
IDCJAC0010,12045,1959,07,12,17.8,1,Y
IDCJAC0010,12045,1959,07,13,18.3,1,Y
IDCJAC0010,12045,1959,07,14,18.3,1,Y
IDCJAC0010,12045,1959,07,15,19.4,1,Y
IDCJAC0010,12045,1959,07,16,20.6,1,Y
IDCJAC0010,12045,1959,07,17,20.0,1,Y
IDCJAC0010,12045,1959,07,18,21.7,1,Y
IDCJAC0010,12045,1959,07,19,19.4,1,Y
IDCJAC0010,12045,1959,07,20,25.6,1,Y
IDCJAC0010,12045,1959,07,21,18.9,1,Y
IDCJAC0010,12045,1959,07,22,18.3,1,Y
IDCJAC0010,12045,1959,07,23,14.4,1,Y
IDCJAC0010,12045,1959,07,24,16.1,1,Y
IDCJAC0010,12045,1959,07,25,16.7,1,Y
IDCJAC0010,12045,1959,07,26,16.7,1,Y
IDCJAC0010,12045,1959,07,27,18.9,1,Y
IDCJAC0010,12045,1959,07,28,15.6,1,Y
IDCJAC0010,12045,1959,07,29,19.4,1,Y
IDCJAC0010,12045,1959,07,30,22.2,1,Y
IDCJAC0010,12045,1959,07,31,20.0,1,Y
IDCJAC0010,12045,1959,08,01,21.1,1,Y
IDCJAC0010,12045,1959,08,02,22.2,1,Y
IDCJAC0010,12045,1959,08,03,20.6,1,Y
IDCJAC0010,12045,1959,08,04,20.0,1,Y
IDCJAC0010,12045,1959,08,05,21.1,1,Y
IDCJAC0010,12045,1959,08,06,25.0,1,Y
IDCJAC0010,12045,1959,08,07,21.1,1,Y
IDCJAC0010,12045,1959,08,08,25.0,1,Y
IDCJAC0010,12045,1959,08,09,28.3,1,Y
IDCJAC0010,12045,1959,08,10,29.4,1,Y
IDCJAC0010,12045,1959,08,11,15.6,1,Y
IDCJAC0010,12045,1959,08,12,15.6,1,Y
IDCJAC0010,12045,1959,08,13,17.2,1,Y
IDCJAC0010,12045,1959,08,14,19.4,1,Y
IDCJAC0010,12045,1959,08,15,20.0,1,Y
IDCJAC0010,12045,1959,08,16,20.6,1,Y
IDCJAC0010,12045,1959,08,17,21.1,1,Y
IDCJAC0010,12045,1959,08,18,22.8,1,Y
IDCJAC0010,12045,1959,08,19,22.2,1,Y
IDCJAC0010,12045,1959,08,20,18.3,1,Y
IDCJAC0010,12045,1959,08,21,16.7,1,Y
IDCJAC0010,12045,1959,08,22,19.4,1,Y
IDCJAC0010,12045,1959,08,23,20.0,1,Y
IDCJAC0010,12045,1959,08,24,20.6,1,Y
IDCJAC0010,12045,1959,08,25,21.7,1,Y
IDCJAC0010,12045,1959,08,26,21.1,1,Y
IDCJAC0010,12045,1959,08,27,22.2,1,Y
IDCJAC0010,12045,1959,08,28,24.4,1,Y
IDCJAC0010,12045,1959,08,29,27.8,1,Y
IDCJAC0010,12045,1959,08,30,26.7,1,Y
IDCJAC0010,12045,1959,08,31,24.4,1,Y
IDCJAC0010,12045,1959,09,01,26.1,1,Y
IDCJAC0010,12045,1959,09,02,26.1,1,Y
IDCJAC0010,12045,1959,09,03,30.0,1,Y
IDCJAC0010,12045,1959,09,04,30.0,1,Y
IDCJAC0010,12045,1959,09,05,18.3,1,Y
IDCJAC0010,12045,1959,09,06,22.2,1,Y
IDCJAC0010,12045,1959,09,07,22.8,1,Y
IDCJAC0010,12045,1959,09,08,25.0,1,Y
IDCJAC0010,12045,1959,09,09,28.9,1,Y
IDCJAC0010,12045,1959,09,10,31.7,1,Y
IDCJAC0010,12045,1959,09,11,29.4,1,Y
IDCJAC0010,12045,1959,09,12,23.3,1,Y
IDCJAC0010,12045,1959,09,13,23.9,1,Y
IDCJAC0010,12045,1959,09,14,16.1,1,Y
IDCJAC0010,12045,1959,09,15,20.6,1,Y
IDCJAC0010,12045,1959,09,16,22.2,1,Y
IDCJAC0010,12045,1959,09,17,23.3,1,Y
IDCJAC0010,12045,1959,09,18,16.1,1,Y
IDCJAC0010,12045,1959,09,19,17.2,1,Y
IDCJAC0010,12045,1959,09,20,22.2,1,Y
IDCJAC0010,12045,1959,09,21,25.6,1,Y
IDCJAC0010,12045,1959,09,22,31.1,1,Y
IDCJAC0010,12045,1959,09,23,25.6,1,Y
IDCJAC0010,12045,1959,09,24,19.4,1,Y
IDCJAC0010,12045,1959,09,25,21.1,1,Y
IDCJAC0010,12045,1959,09,26,23.9,1,Y
IDCJAC0010,12045,1959,09,27,27.2,1,Y
IDCJAC0010,12045,1959,09,28,25.6,1,Y
IDCJAC0010,12045,1959,09,29,31.1,1,Y
IDCJAC0010,12045,1959,09,30,,,
IDCJAC0010,12045,1959,10,01,24.4,,Y
IDCJAC0010,12045,1959,10,02,23.3,1,Y
IDCJAC0010,12045,1959,10,03,22.2,1,Y
IDCJAC0010,12045,1959,10,04,30.6,1,Y
IDCJAC0010,12045,1959,10,05,30.6,1,Y
IDCJAC0010,12045,1959,10,06,30.6,1,Y
IDCJAC0010,12045,1959,10,07,22.2,1,Y
